msg_published_time msg_received_time uint8_data_size.bytes
1739042612.284 1739042613.382 263092
1739042612.318 1739042613.432 264800
1739042612.351 1739042613.476 264856
1739042612.384 1739042613.527 264668
1739042612.484 1739042613.565 264737
1739042612.551 1739042613.605 264867
1739042612.584 1739042613.662 264580
1739042612.651 1739042613.693 265007
1739042612.684 1739042613.741 264900
1739042612.784 1739042613.791 264764
1739042612.818 1739042613.844 263201
1739042612.851 1739042613.891 264542
1739042612.918 1739042613.937 264861
1739042612.951 1739042613.975 264683
1739042612.984 1739042614.034 264750
1739042613.018 1739042614.083 264861
1739042613.051 1739042614.133 264722
1739042613.118 1739042614.412 264802
1739042613.418 1739042614.802 264751
1739042613.584 1739042614.863 264844
1739042613.651 1739042615.230 264738
1739042613.784 1739042615.283 264802
1739042614.284 1739042615.319 264735
1739042614.318 1739042615.372 264690
1739042614.351 1739042615.408 265036
1739042614.418 1739042615.607 264826
1739042614.451 1739042615.657 265082
1739042614.551 1739042615.694 265006
1739042614.584 1739042615.742 264851
1739042614.684 1739042615.789 264611
1739042614.751 1739042615.845 264763
1739042614.784 1739042615.895 264928
1739042614.884 1739042616.983 263262
1739042615.218 1739042617.031 263430
1739042615.784 1739042617.082 264798
1739042615.818 1739042617.126 263447
1739042615.851 1739042617.187 264724
1739042616.051 1739042617.558 264785
1739042616.218 1739042617.605 264906
1739042616.551 1739042617.810 264798
1739042616.718 1739042617.960 265058
1739042617.351 1739042619.615 264806
1739042618.718 1739042620.134 264858
1739042619.018 1739042620.184 265026
1739042619.084 1739042620.232 264909
1739042619.484 1739042620.870 264749
1739042619.551 1739042620.918 264685
1739042619.884 1739042621.191 263381
1739042620.151 1739042621.239 264810
1739042620.351 1739042622.757 264934
1739042620.584 1739042622.809 264977
1739042620.618 1739042622.854 264999
1739042620.651 1739042622.898 265332
1739042621.784 1739042622.939 264962
1739042621.818 1739042622.986 265103
1739042621.851 1739042623.030 264931
1739042621.918 1739042623.076 265235
1739042622.018 1739042623.121 265123
1739042622.051 1739042623.176 265026
1739042622.118 1739042623.227 264973
1739042622.184 1739042623.276 264796
1739042622.218 1739042623.327 265236
1739042622.251 1739042623.377 264860
1739042622.318 1739042623.423 264885
1739042622.351 1739042623.467 263096
1739042622.384 1739042623.511 264933
1739042622.451 1739042623.555 264883
1739042622.518 1739042623.602 263408
1739042622.584 1739042623.648 265002
1739042622.618 1739042623.691 265150
1739042622.651 1739042623.735 264890
1739042622.718 1739042623.778 264888
1739042622.851 1739042623.822 264968
1739042622.918 1739042623.864 264701
1739042622.951 1739042623.914 265147
1739042622.984 1739042623.956 263404
1739042623.018 1739042624.001 264996
1739042623.051 1739042624.048 263296
1739042623.151 1739042624.092 264674
1739042623.184 1739042624.152 264694
1739042623.218 1739042624.190 264654
1739042623.251 1739042624.248 264805
1739042623.318 1739042624.286 264410
1739042623.351 1739042624.331 264815
1739042623.384 1739042624.371 264482
1739042623.584 1739042625.696 264174
1739042623.884 1739042625.697 264717
1739042624.684 1739042625.735 264781
1739042624.718 1739042625.788 264651
1739042624.784 1739042625.822 264607
1739042624.851 1739042626.026 264779
1739042624.884 1739042626.064 264667
1739042624.918 1739042626.112 264676
1739042625.118 1739042626.161 264838
1739042625.284 1739042628.285 264762
1739042625.551 1739042628.315 264501
1739042627.118 1739042628.355 264757
1739042627.418 1739042628.406 264490
1739042627.451 1739042628.451 264468
1739042627.518 1739042628.789 264743
1739042627.884 1739042629.574 264464
1739042628.618 1739042629.609 264569
1739042628.651 1739042629.653 264562
1739042628.684 1739042629.698 264562
1739042628.751 1739042629.745 264409
1739042628.784 1739042629.791 264423
1739042628.818 1739042629.831 264727
1739042628.884 1739042629.881 264467
1739042628.918 1739042629.919 264574
1739042629.018 1739042629.959 264581
1739042629.051 1739042630.001 264559
1739042629.084 1739042630.045 264259
1739042629.118 1739042630.092 264478
